[2025-09-04 19:16:28] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'READY', 's': 1, 'op': 0, 'd': {'v': 10, 'user_settings': {}, 'user': {'verified': True, 'username': 'Sharkie', 'primary_guild': None, 'mfa_enabled': True, 'id': '1409001294622097451', 'global_name': None, 'flags': 0, 'email': None, 'discriminator': '2599', 'clan': None, 'bot': True, 'avatar': '47de84bd92c4c25ddc99cec528e7cbb2'}, 'session_type': 'normal', 'session_id': '6feb2e8145fda1a0c7a11e7ee6e2dc8e', 'resume_gateway_url': 'wss://gateway-us-east1-c.discord.gg', 'relationships': [], 'private_channels': [], 'presences': [], 'guilds': [{'unavailable': True, 'id': '1362561782362673172'}], 'guild_join_requests': [], 'geo_ordered_rtc_regions': ['newark', 'us-east', 'us-central', 'atlanta', 'us-south'], 'game_relationships': [], 'auth': {}, 'application': {'id': '1409001294622097451', 'flags': 565248}, '_trace': ['["gateway-prd-arm-us-east1-c-lw77",{"micros":102981,"calls":["id_created",{"micros":1181,"calls":[]},"session_lookup_time",{"micros":219,"calls":[]},"session_lookup_finished",{"micros":10,"calls":[]},"discord-sessions-prd-2-29",{"micros":101238,"calls":["start_session",{"micros":71551,"calls":["discord-api-rpc-7fbf5fb776-vsfsr",{"micros":43602,"calls":["get_user",{"micros":5836},"get_guilds",{"micros":2827},"send_scheduled_deletion_message",{"micros":10},"guild_join_requests",{"micros":2},"authorized_ip_coro",{"micros":10},"pending_payments",{"micros":17484},"apex_experiments",{"micros":5244},"user_activities",{"micros":3},"played_application_ids",{"micros":1}]}]},"starting_guild_connect",{"micros":79,"calls":[]},"presence_started",{"micros":14071,"calls":[]},"guilds_started",{"micros":38,"calls":[]},"lobbies_started",{"micros":1,"calls":[]},"guilds_connect",{"micros":1,"calls":[]},"presence_connect",{"micros":15481,"calls":[]},"connect_finished",{"micros":15484,"calls":[]},"build_ready",{"micros":12,"calls":[]},"clean_ready",{"micros":0,"calls":[]},"optimize_ready",{"micros":1,"calls":[]},"split_ready",{"micros":0,"calls":[]}]}]}]']}}
[2025-09-04 19:16:28] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-09-04 19:16:28] [INFO    ] discord.gateway: Shard ID None has connected to Gateway (Session ID: 6feb2e8145fda1a0c7a11e7ee6e2dc8e).
[2025-09-04 19:16:28] [DEBUG   ] discord.client: Dispatching event connect
[2025-09-04 19:16:28] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'GUILD_CREATE', 's': 2, 'op': 0, 'd': {'voice_states': [], 'presences': [{'user': {'id': '153273569747533824'}, 'status': 'dnd', 'processed_at_timestamp': 1757024939841, 'client_status': {'desktop': 'dnd'}, 'activities': []}, {'user': {'id': '1409001294622097451'}, 'status': 'online', 'processed_at_timestamp': 0, 'client_status': {'web': 'online'}, 'activities': []}], 'owner_configured_content_level': 0, 'moderator_reporting': None, 'premium_tier': 0, 'default_message_notifications': 1, 'profile': None, 'hub_type': None, 'roles': [{'version': 1744930444341, 'unicode_emoji': None, 'tags': {}, 'position': 0, 'permissions': '2248473465835073', 'name': '@everyone', 'mentionable': False, 'managed': False, 'id': '1362561782362673172', 'icon': None, 'hoist': False, 'flags': 0, 'colors': {'tertiary_color': None, 'secondary_color': None, 'primary_color': 0}, 'color': 0}, {'version': 1756005858498, 'unicode_emoji': None, 'tags': {'bot_id': '1362559209001979974'}, 'position': 2, 'permissions': '563276639759424', 'name': 'Esports Manager', 'mentionable': False, 'managed': True, 'id': '1364333181951541261', 'icon': None, 'hoist': False, 'flags': 0, 'colors': {'tertiary_color': None, 'secondary_color': None, 'primary_color': 0}, 'color': 0}, {'version': 1756005858587, 'unicode_emoji': None, 'tags': {}, 'position': 1, 'permissions': '8', 'name': 'new role', 'mentionable': False, 'managed': False, 'id': '1409015406009647218', 'icon': None, 'hoist': False, 'flags': 0, 'colors': {'tertiary_color': None, 'secondary_color': None, 'primary_color': 0}, 'color': 0}, {'version': 1756684933480, 'unicode_emoji': None, 'tags': {'bot_id': '1409001294622097451'}, 'position': 1, 'permissions': '8', 'name': 'Sharkie [Testing]', 'mentionable': False, 'managed': True, 'id': '1411863683960934585', 'icon': None, 'hoist': False, 'flags': 0, 'colors': {'tertiary_color': None, 'secondary_color': None, 'primary_color': 0}, 'color': 0}], 'max_stage_video_channel_users': 50, 'unavailable': False, 'soundboard_sounds': [], 'system_channel_flags': 0, 'nsfw': False, 'members': [{'user': {'username': 'prainex', 'public_flags': 256, 'primary_guild': {'tag': None, 'identity_guild_id': None, 'identity_enabled': False, 'badge': None}, 'id': '153273569747533824', 'global_name': None, 'display_name_styles': None, 'display_name': None, 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '2107bdbe25292c48e9940671a9c56317'}, 'roles': [], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-04-17T22:54:04.296000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, {'user': {'username': 'lebeepbaraboop', 'public_flags': 0, 'primary_guild': None, 'id': '345588539976581121', 'global_name': 'weewoo', 'display_name_styles': None, 'display_name': 'weewoo', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '6dc92e63fc94e37c814c86f699fd0cb1'}, 'roles': ['1409015406009647218'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-08-24T02:46:36.621000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, {'user': {'username': 'Esports Manager', 'public_flags': 0, 'primary_guild': None, 'id': '1362559209001979974', 'global_name': None, 'display_name_styles': None, 'display_name': None, 'discriminator': '5378', 'collectibles': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': '7fe092727884a1a28087d5bcabec9e07'}, 'roles': ['1364333181951541261'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-04-22T20:12:58.759000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, {'user': {'username': 'Sharkie', 'public_flags': 0, 'primary_guild': None, 'id': '1409001294622097451', 'global_name': None, 'display_name_styles': None, 'display_name': None, 'discriminator': '2599', 'collectibles': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': '47de84bd92c4c25ddc99cec528e7cbb2'}, 'roles': ['1411863683960934585'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-09-01T00:02:13.495000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}], 'embedded_activities': [], 'preferred_locale': 'en-US', 'discovery_splash': None, 'id': '1362561782362673172', 'home_header': None, 'owner_id': '153273569747533824', 'emojis': [], 'large': False, 'name': 'Esports Manager', 'explicit_content_filter': 0, 'max_video_channel_users': 25, 'premium_subscription_count': 0, 'stage_instances': [], 'threads': [], 'channels': [{'version': 1744930444346, 'type': 4, 'position': 0, 'permission_overwrites': [], 'name': 'Text Channels', 'id': '1362561783432482897', 'flags': 0}, {'version': 1745957473084, 'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 0, 'permission_overwrites': [], 'parent_id': '1362561783432482897', 'name': 'general', 'last_message_id': '1411863684761911296', 'id': '1362561783432482898', 'flags': 0}, {'version': 1744930444354, 'type': 4, 'position': 3, 'permission_overwrites': [], 'name': 'Voice Channels', 'id': '1362561783432482900', 'flags': 0}, {'version': 1744930444356, 'user_limit': 0, 'type': 2, 'rtc_region': None, 'rate_limit_per_user': 0, 'position': 4, 'permission_overwrites': [], 'parent_id': '1362561783432482900', 'name': 'Lobby', 'last_message_id': None, 'id': '1362561783432482901', 'flags': 0, 'bitrate': 64000}, {'version': 1744930444359, 'user_limit': 0, 'type': 2, 'rtc_region': None, 'rate_limit_per_user': 0, 'position': 5, 'permission_overwrites': [], 'parent_id': '1362561783432482900', 'name': 'Gaming', 'last_message_id': None, 'id': '1362561783432482902', 'flags': 0, 'bitrate': 64000}, {'version': 1745957519698, 'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 2, 'permission_overwrites': [], 'parent_id': '1366869416817459300', 'name': 'tasks', 'last_message_id': '1397363697898356796', 'id': '1366848396467376308', 'flags': 0}, {'version': 1745957519662, 'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 1, 'permission_overwrites': [], 'parent_id': '1366869416817459300', 'name': 'bot-log', 'last_message_id': '1397363696849780898', 'id': '1366869382143148092', 'flags': 0}, {'version': 1745957464179, 'type': 4, 'position': 4, 'permission_overwrites': [], 'name': 'bot dump', 'id': '1366869416817459300', 'flags': 0}, {'version': 1745957526787, 'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 3, 'permission_overwrites': [], 'parent_id': '1366869416817459300', 'name': 'team-events', 'last_message_id': '1391464429282922638', 'id': '1366869679410380952', 'flags': 0}, {'version': 1745957543092, 'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 4, 'permission_overwrites': [], 'parent_id': '1362561783432482897', 'name': 'bot-commands', 'last_message_id': '1391465006972801216', 'id': '1366869747794448400', 'flags': 0}, {'version': 1745958270996, 'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 5, 'permission_overwrites': [], 'parent_id': '1362561783432482897', 'name': 'bugs', 'last_message_id': '1388734477341294605', 'id': '1366872800866078780', 'flags': 0}, {'version': 1753227627996, 'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 6, 'permission_overwrites': [{'type': 1, 'id': '1362559209001979974', 'deny': '0', 'allow': '1024'}, {'type': 0, 'id': '1364333181951541261', 'deny': '0', 'allow': '1024'}, {'type': 0, 'id': '1362561782362673172', 'deny': '1024', 'allow': '0'}], 'parent_id': '1362561783432482897', 'name': 'help', 'last_message_id': None, 'id': '1397362693958275084', 'flags': 0}, {'version': 1756005887664, 'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 7, 'permission_overwrites': [], 'parent_id': '1366869416817459300', 'name': 'joined-teams', 'last_message_id': None, 'id': '1409015559642677370', 'flags': 0}], 'banner': None, 'safety_alerts_channel_id': None, 'lazy': True, 'description': None, 'system_channel_id': '1362561783432482898', 'incidents_data': None, 'public_updates_channel_id': None, 'icon': '0cfa2d5a371072ddeb327e80aeb70345', 'verification_level': 0, 'mfa_level': 0, 'afk_timeout': 300, 'stickers': [], 'inventory_settings': None, 'activity_instances': [], 'features': [], 'member_count': 4, 'latest_onboarding_question_id': None, 'max_members': 25000000, 'afk_channel_id': None, 'application_command_counts': {}, 'splash': None, 'region': 'deprecated', 'premium_features': None, 'rules_channel_id': None, 'joined_at': '2025-09-01T00:02:13.495000+00:00', 'vanity_url_code': None, 'version': 1751170338106, 'guild_scheduled_events': [], 'premium_progress_bar_enabled': False, 'nsfw_level': 0, 'application_id': None}}
[2025-09-04 19:16:28] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-09-04 19:16:28] [DEBUG   ] discord.client: Dispatching event guild_available
[2025-09-04 19:16:30] [DEBUG   ] discord.client: Dispatching event ready
[2025-09-04 19:17:09] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 2.
[2025-09-04 19:17:09] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
